text|source|page|chunk_id
risk BP = Blood Pressure; CKD = Chronic Kidney Disease; CV = Cardiovascular; CVD = Cardiovascular Disease; DBP = Diastolic Blood Pressure; HT = Hypertension; OD = Organ Damage; RF = Risk Factor; SBP = Systolic Blood Pressure. Source: http://eurheartj.oxfordjournals.org/content/ehj/34/28/2159.full.pdf|data_input/cureus/CCR-14-153.pdf|4|f9c7157a529740a3aae705cdf0b17fc3
158    Current Cardiology Reviews, 2018, Vol. 14, No. 3 Frančula-Zaninović and Nola  According to the new ESC Guidelines on CVD preven-tion, a population approach has been introduced according to dietary measures, physical activity and smoking. Structural measures such as limiting marketing and taxing unhealthy food, reducing the price of healthy food and making them better labelled to make it easier for consumers to view and choose (“consumer-friendly”) are important [9]. Healthy lifestyles|data_input/cureus/CCR-14-153.pdf|5|94f4e21f2d444dcba350c0056af33e40
are important [9]. Healthy lifestyles should be stimulated in the community, schools and workplaces [8].  The general recommendations of a healthy diet according to ESC recommendations are [9]: 1. A varied well-balanced diet. 2. Proper energy intake with regular physical activity contributes to good body weight control. 3. Regularly consume fish. 4. Eat fruits, vegetables, cereals and whole grain prod-ucts. 5. Consume non-fat milk products. 6. Eat unleavened meat, avoid fried. 7. Use vegetable|data_input/cureus/CCR-14-153.pdf|5|dc4ca6c342c04fde8cb06fc46b70ea08
unleavened meat, avoid fried. 7. Use vegetable oils rich in mono and polyunsatu-rated fats. 8. Avoid salty and factory processed foods.  Legislative regulations (except, of course, existing) are needed to limit trans fat acid and salt in food products. The food industry can significantly contribute to salt reduction in processed food [8]. 4.5. Obesity   The prevalence of obesity in the world is rising, espe-cially in industrialized countries. It contributes to a signifi-cant increase in CVD|data_input/cureus/CCR-14-153.pdf|5|ea51ba47c5de47ccba8998a708807f50
It contributes to a signifi-cant increase in CVD morbidity. The sedentary lifestyle and bad nutrition habits are the cause of obesity. Obesity is asso-ciated with CVD mortality. There is a linear association of body mass index (BMI), obesity and especially abdominal thickness with total mortality. The lowest mortality rate in BMI ranges from 20 to 25 kg/m2 [12].  The effects of obesity are the following [12]: 1. Increased insulin resistance. 2. Increased systemic inflammation and prothrombotic|data_input/cureus/CCR-14-153.pdf|5|73389fe7dc8446da9c9bbf90b4b107df
Increased systemic inflammation and prothrombotic effect. 3. Dyslipidemia. 4. Albuminuria. 5. Disorder of the cardiovascular system (endothelial dysfunction, coronary heart disease, heart failure, atrial fibrillation, stroke, systolic and diastolic left heart failure, increased sympathetic activity).  The most important is obesity prevention at the earliest age. Education and media influence are important in the pre-vention of child obesity. Each kindergarten, school, and working environment|data_input/cureus/CCR-14-153.pdf|5|3d0c8537d6e24a54a941320d70aae4e0
kindergarten, school, and working environment should provide a healthy environment and healthy meals. Already in childhood, physical activity should be promoted. In schools should be provided mini-mum 30 minutes and an optimum 60 minutes physical activ-ity per day. Each person should be moderately physically active at least 150 minutes a week or more intense physically active 75 minutes a week [8].  The basis of obesity treatment is diet, physical activity, lifestyle changes. Often, these|data_input/cureus/CCR-14-153.pdf|5|51d7da0ab722484dae29a24323422e50
activity, lifestyle changes. Often, these measures are unsuccessful in long-term treatment. In cases of BMI >40 kg/m2 or BMI >35 kg/m2 with the presence of comorbidities leading the patients into a high risk group, including pharmacotherapy (orlistat) or bariatric surgery is recommended, along with changes of  bad lifestyle habits [8]. 4.6. Lipids  In blood plasma lipids (cholesterol and triglycerides) circulate as lipoproteins associated with proteins (apolipo-proteins). Most of the|data_input/cureus/CCR-14-153.pdf|5|d003fcb45fd3417b87138a5a57580936
with proteins (apolipo-proteins). Most of the circulating cholesterol is in the form of LDL cholesterol (atherogenic) that is directly associated with CVD risk. Hypercholesterolemia is an indicator of increased risk. There is a positive association between total LDL cho-lesterol and CVD [8, 12, 13, 41].  The role of triglyceride-rich lipoprotein is actively studied. These are chylomicrons and very low density lipoproteins (VLDL) that can lead to pancreatitis at high concentrations [8, 12, 13].|data_input/cureus/CCR-14-153.pdf|5|d2a40f62bb6849f08e1dac7dd9dc1525
pancreatitis at high concentrations [8, 12, 13].  Disturbed lipid metabolism leads to dyslipidemia, which alone or in interaction with other CVD risk factors, leads to atherosclerosis and consequently CVD. Dyslipidemia can also have genetic predisposition (hereditary dyslipidemia), can be an integral part of other diseases (secondary dyslipi-demia), but are mostly the result of external factors (diet rich in saturated fats and carbohydrates, reduced body activity, smoking, stress) [4].  There|data_input/cureus/CCR-14-153.pdf|5|eb5aad42a1344cd883bd687c151859ed
body activity, smoking, stress) [4].  There are a number of clinical studies that have proven that cholesterol reduction leads to a reduction in coronary events [12, 42]. The most significant are the following stud-ies [12]: 1) Scandinavian Simvastatin Survival Study (4S) [43]. 2) Long-term Intervention with Pravastatin in Ischaemic Disease (LIPID) [44]. 3) Cholesterol and Recurrent Events (CARE) [45]. 4) Heart Protection Study (HPS) [46]. 5) West of Scotland Coronary Prevention Study|data_input/cureus/CCR-14-153.pdf|5|f26a7825206b41f09ff04e78e8d0d51a
5) West of Scotland Coronary Prevention Study (WO-SCOPS) [47]. 6) Heart AIR Force Texas Coronary Atherosclerosis Protection Study (AFCAPS/TexCAPS) [48].  These studies evaluated cardiac patients with hypercho-lesterolemia. They have demonstrated a positive effect of hypolipemic therapy in the prevention of myocardial infarc-tion and/or cardiac death [27].  For asymptomatic individuals, the first step is an estimate of total CVD risk. Within the scope of CVD risk protocols, lipid analysis is|data_input/cureus/CCR-14-153.pdf|5|298d84df88a443de9097e4f306b0da21
scope of CVD risk protocols, lipid analysis is recommended [4, 13]: - Total Cholesterol (TC). - Low Density Lipoprotein (LDL)-Cholesterol (LDL-C). - Triglycerides (TG). - HDL Cholesterol (HDL-C).|data_input/cureus/CCR-14-153.pdf|5|03f4fc21f5474c4791a2c8fabaf0bb4b
CVD Measurable Risk Factors Current Cardiology Reviews, 2018, Vol. 14, No. 3     159 - Non HDL cholesterol - alternative risk factors (mixed dyslipidemia, diabetes, metabolic syndrome, chronic kidney disease). - Lipoprotein (A) - high CVD risk and positive family history of early CVD. - APO B - alterative marker (mixed dyslipidemia, dia-betes, metabolic syndrome, chronic kidney disease). - The ratio APO B/APO A (alternative to the probing). - The ratio of non HDL C / HDL C (alternative in|data_input/cureus/CCR-14-153.pdf|6|ac1d109f1f6341eba87a941f6fb313c7
- The ratio of non HDL C / HDL C (alternative in prob-ing).  LDL C and TC are closely related to CVD risk. LDL C is an indicator to therapy response and its values are monitored during treatment. It is recommended that appropriate LDL C target values be achieved for each patient category [12, 13]: 1. Very high CVD risk (CVD, diabetes mellitus type 2 over 40 years and 1 or more risk factors or target or-gan damage, diabetes mellitus type 1 with target or-gan damage, moderate to severe chronic|data_input/cureus/CCR-14-153.pdf|6|6007a08811fc4e268d85b7599d6e86d0
target or-gan damage, moderate to severe chronic kidney dis-ease, SCORE >10%) - target LDL C <1.8mmol/l and/or >50% LDL C if the target LDL C values can-not be achieved. 2. High CVD risk (diabetes mellitus type 2 without other risk factors or target organ damage, significantly high individual risk factors, SCORE >5% and less than 10%) - target LDL K <2.5mmol/l. 3. Moderate CVD risk (SCORE >1% and less than 5%) - target LDL C <3.0mmol/l.  Hypertriglyceridemia is also a risk factor for the|data_input/cureus/CCR-14-153.pdf|6|cc754f985ecf4c0c9855cd554a619d8c
is also a risk factor for the devel-opment of CVD. It is a significant independent CVD risk factor, but in relation to hypercholesterolemia, it is less asso-ciated with CVD [12, 48]. Possible causes of hypertriglyc-eridemia include obesity, non-insulin-dependent diabetes mellitus (NIDDM), alcohol consumption, simple carbohy-drate-rich diets, chronic kidney disease, hypothyroidism, pregnancy, autoimmune diseases, drugs (corticosteroids, estrogens, tamoxifen, beta blockers, thiazides,|data_input/cureus/CCR-14-153.pdf|6|ed3cfe313ea244bc8af25a2b4a4dbeb4
estrogens, tamoxifen, beta blockers, thiazides, isotretinoin, cyclosporine, antiretroviral drugs, psychotropic drugs), but also genetic predisposition [4]. 5. THERAPY OF DYSLIPIDEMIA 5.1. Hypercholesterolemia  General strategies for treatment [4]: - Assess the total CVD risk. - Involve patients in deciding on risk management. - Assess the target value of LDL C for the risk level. - Calculate the percentage reduction of the LDL C needed to achieve this goal. - Select a statin that can achieve|data_input/cureus/CCR-14-153.pdf|6|8657b622efd045b090448634e77f2d83
this goal. - Select a statin that can achieve this reduction. - The dose titration of the drug is required to reach the target values of LDL C because the response to the treatment of statins is different. - Consider introducing a combination of drugs if the statins do not reach the LDL target value. - Take into account the clinical condition of the pa-tient, possible drug interactions that the patient is taking, statin intolerance.  Recommendations for pharmacological treatment of|data_input/cureus/CCR-14-153.pdf|6|c9673cee378c44f781f15d1d05943593
Recommendations for pharmacological treatment of hy-percholesterolemia [4]: - To give statin at the highest dose the patient toler-ates to achieve the target values of LDL C. - In the case of non toleration, administer ionic ex-changers or nicotinic acid. - In the case of non toleration also consider choles-terol absorption inhibitors, alone or in combination with ion exchangers or nicotinic acid. - If the target values of LDL C are not reached, con-sider statin in combination with a|data_input/cureus/CCR-14-153.pdf|6|fab1a3c2c27e441bad76001cc5699b23
reached, con-sider statin in combination with a cholesterol or nicotinic acid absorption inhibitor.  Reduction of 1 mmol/l LDL cholesterol leads to 20-25% reduction in CV mortality and nonfatal myocardial infarction [12, 42]. 5.2. Hypertriglyceridemia  In the case of patients with high total CV risk and TG >2.3 mmol/l which cannot be reduced by changing lifestyle, the following medications should be given [5]: fibrate, nia-cin, niacin + laropiprant, omega 3 fatty acid, statin + nico-tinic acid,|data_input/cureus/CCR-14-153.pdf|6|ebb76dac985843768e4e14242a6e7bbe
omega 3 fatty acid, statin + nico-tinic acid, statin + fibrate, omega-3 fatty acids combinations. Low HDL cholesterol is a factor associated with CVD risk [8, 12, 13, 49].  Physical activities and other healthy habits increase HDL cholesterol [8].  In mixed dyslipidemia (increased cholesterol and triglyc-erides) is important to combine therapy.  Special groups of dyslipidemia patients who need to re-ceive statin [40]: 1. Familial hypercholesterolemia (should receive high doses of statin, often|data_input/cureus/CCR-14-153.pdf|6|329a827e19924d3c9b34c639a890adc9
(should receive high doses of statin, often in combination with ezetimibe). 2. Elderly people if they have a proven CVD. 3. Diabetics (type 1 and microalbuminuria and/or kidney disease, type 2 and CVD or chronic renal disease or older than 40g with 1 or more CVD risk factors or target organ damage, type 2 without additional risk factors LDL C should have < 2.6 mmol/l). 4. Patients with acute coronary syndrome and those pre-paring for percutaneous coronary intervention. 5. Severe renal disease.|data_input/cureus/CCR-14-153.pdf|6|110bc4fe8f0442ae8dd3696a0f27d34c
coronary intervention. 5. Severe renal disease. 6. Peripheral arterial disease. 7. Primary stroke prevention if a patient with high or very high risk and secondary stroke prevention. 6. DIABETES MELLITUS  In 2011, 52 million Europeans aged 20-79 were suffering from type 2 diabetes mellitus (T2DM). Until 2030, 64 mil-lion people in Europe will suffer from T2DM. This is a wor-rying fact because most diabetics die for CVD [6].|data_input/cureus/CCR-14-153.pdf|6|d7c1e1b3b9b2404b8ff64bb6535bc0a8
"160    Current Cardiology Reviews, 2018, Vol. 14, No. 3 Frančula-Zaninović and Nola  Diabetes is classified according to the World Health Or-ganization and the American Diabetes Society on: diabetes mellitus type 1 (T1DM), diabetes mellitus type 2 (T2DM), ""other specific types"" DM and gestational DM [6].  According to the ESC guidelines [12] there are diagnos-tic criteria set by the World Health Organization (WHO) and those designated by the American Diabetes Association (ADA) in diagnosing"|data_input/cureus/CCR-14-153.pdf|7|08fae885ef264a208f65359c4bf8c687
American Diabetes Association (ADA) in diagnosing diabetes, glucose intolerance and glu-cose maturation disorder:  Diabetes mellitus: HbA1c ≥6.5% (WHO, ADA), GUK starving ≥7.0mmol / l (WHO, ADA), glucose after 2h of a meal ≥11 mmol/l (WHO, ADA);   Glucose intolerance (GI): GUK starving<7mmol/l (WHO, ADA), glucose after 2h of the meal ≥7.8 - <11.1mmol/l (WHO) and 7.8-11mmol/l (ADA);  Glucose maturation disorder: GUK starving 6.1- 6.9mmol/l (WHO) and 5.6 -6.9mmol/l (ADA), glucose after 2h of the|data_input/cureus/CCR-14-153.pdf|7|bee368f5ceb448a58ac0ded4cfeea051
and 5.6 -6.9mmol/l (ADA), glucose after 2h of the meal <7.8mmol/l (WHO), and ADA no states the criterion.  In GI cases, it is important to modify lifestyle habits (regulating body weight, increasing body activity and adopt-ing healthy eating habits) to prevent DM and CVD from de-veloping or its progression [6].  People with DM are at high risk and do not evaluate their risk with the SCORE table.  According to the last European Guidelines for Diabetes (ESC/EASD), it is recommended to establish|data_input/cureus/CCR-14-153.pdf|7|050784499b934a39bfd1a2718266fba3
(ESC/EASD), it is recommended to establish patient centres [6]. These centres would support patients in achieving healthy living habits and advice on improving their own dis-ease management and treatment. Such centres would have a multidisciplinary approach [6].  The ESC/European Association for the Study of Diabetes (EASD) guidelines on diabetes in order to prevent CVD give the following recommendations [6, 8]: - Target HbA1c should be <7%. - Statins therapy. - Avoid hypoglycemia, as well as|data_input/cureus/CCR-14-153.pdf|7|dd3fd872a6c1463883b4f0f5e6822ef1
Statins therapy. - Avoid hypoglycemia, as well as increase body weight. - In the first line of DM treatment give metformin. - Further reduction of HbA1c <6.5% can reduce the risk of microvascular events. - Target BP <140/85mmHg. - Target LDL <2.5mmol/l (in case of very high risk of LDL <1.8 mmol/l), target cholesterol <4.5mmol/l. - Key recommendations in diabetic treatment [6, 8]: - Intensive treatment of hypertriglyceridemia reduces the CVD risk. - Intensive AH treatment reduces the CVD risk.|data_input/cureus/CCR-14-153.pdf|7|c4fdd27fab41424c87dc17f590319cb5
- Intensive AH treatment reduces the CVD risk. - It is often necessary to include more antihypertensive drugs in the therapy to achieve the target BP.  Each risky CVD factor in diabetes should be treated ac-cording to the existing recommendations [6, 8]. 7. PSYCHOSOCIAL FACTORS  Low socioeconomic status, lack of social support, stress, depression, anxiety, and type D personality increase the risk of high risk for the disease [12, 50-53]. These factors also make difficult the treatment of|data_input/cureus/CCR-14-153.pdf|7|8fb20871452e4b609ac907d5aa37eda1
factors also make difficult the treatment of cardiovascular patients, as well as the impact on the change of bad habits [8].  The risk factors are the following [8, 52, 53]: 1) Low socioeconomic status - includes low level of education, low financial income, low level of business status, poor living environment. It leads to an increase in CVD mortality. 2) Social isolation and low social support - people who live isolated from society have an increased risk of premature deaths, as well as a|data_input/cureus/CCR-14-153.pdf|7|bccad3066d084ce2b0a98fb5c9617b8e
increased risk of premature deaths, as well as a weaker prognosis of CVD. 3) Work or family stress - increases the risk of CVD. 4) Depression - increases the incidence of CVD and ex-acerbates the prognosis of the disease. 5) Anxiety - increases the risk of CVD. 6) D type of distress - those with negative affectivity, so-cial inhibition - has a poorer prognosis of CVD.  The biggest problem in evaluating psychosocial factors is the fact that they are more difficult to measure, so it is more|data_input/cureus/CCR-14-153.pdf|7|1abbde54648d4564a51a62d5baea576d
they are more difficult to measure, so it is more difficult to define the relationship.  Poor psychosocial factors are often associated with higher incidence of smoking, poor eating habits, decreased physical activity, and consequently greater risk of CVD. Such patients are more difficult to accept medical advice and treatment. The exact pathophysiological effect of psychoso-cial factors is still being investigated [8].  Interviews or questionnaires should assess psychosocial risk factors [1].|data_input/cureus/CCR-14-153.pdf|7|576c1616199a41c59ce7f984e21d4fc5
should assess psychosocial risk factors [1]. The interview should be done by a doctor. In order to remove stress, depression, anxiety, and adopt healthy living habits, psychosocial interventions are needed. According to the ESC guidelines, the following recommen-dations are on the management of psychosocial factors [9]: - Multimodal behavioural interventions, health educa-tion, physical activity, psychological therapy when needed. - In the case of clinical symptoms of depression, anxi-ety|data_input/cureus/CCR-14-153.pdf|7|2e740c01b5664ccf981b0e0f519a4623
case of clinical symptoms of depression, anxi-ety should be applied to psychotherapy and pharma-cotherapy. - Interventions include individual and group counseling on psychosocial risk factors and how to cope with the disease; Cognitive-behavioural therapy, stress man-agement programs, meditation, autogenic training, yoga, breathing exercises, muscular relaxation. Psy-chological interventions reduce stress, promote healthy habits, and affect CVD prevention and treat-ment. CONCLUSION  In our|data_input/cureus/CCR-14-153.pdf|7|a47689271cde4f27991ef0a9fb9a037f
CVD prevention and treat-ment. CONCLUSION  In our day-to-day cardiology practice, we are concerned about the high mortality and morbidity of CVD in the world. Nearly 50% of Europe's mortality is waste at CVD. Cardi-|data_input/cureus/CCR-14-153.pdf|7|c996328ed58141d1b3452c48bb68fecd
CVD Measurable Risk Factors Current Cardiology Reviews, 2018, Vol. 14, No. 3     161 ologists and public health need information about patients and their lifestyle in order to improve the activities of CVD prevention and to make prevention more effective. All health care professionals should be involved in CVD prevention, and all preventive activities should be started by family phy-sicians. A family medicine practitioner is the one who needs to start, coordinate and permanently monitor his/her|data_input/cureus/CCR-14-153.pdf|8|94a91678c8d247e3a875ab8a6aaaf69f
start, coordinate and permanently monitor his/her patient's CVD prevention. Thus regrettably, many patients remain undiagnosed, and therefore without adequate therapy. Unfor-tunately, the first manifestation of CVD is sudden dead at those patients. Also, among patients with already established CVD, many have not achieved the target values of their risk factors. In primary prevention, just because of the omitted estimates of the CVD risk and the lack of recognition of those patients with high|data_input/cureus/CCR-14-153.pdf|8|f666ab149e394f49a8622da34e80c850
lack of recognition of those patients with high and very high risk, no adequate pre-ventive measures or therapies are implemented. These pa-tients are endangered by the development of complications of illness or fatal CVD outcomes.  In Europe, from 1995 to 2014, 4 clinical studies of EU-ROSPIRE I-IV (Including the Republic of Croatia) investi-gated the implementation of the ESC guidelines for CVD prevention in practice. They have shown that at the level of Europe they do not achieve the target|data_input/cureus/CCR-14-153.pdf|8|ad245ce7d36647338ad96c233b8307b0
level of Europe they do not achieve the target values of risk factors in primary and secondary prevention. According to the EU-ROSPIRE III study, only 36-57% of GPs in Europe comply with the CVD prevention guidelines and less than 50% of them assess the overall risk of their patients.  Today, an insufficient number of doctors in their daily practice use the SCORE table to estimate CVD risk (62% do not use it, but rely on a subjective assessment). There are several reasons: government policies|data_input/cureus/CCR-14-153.pdf|8|18ab561b17df470f90ea43b34194183c
There are several reasons: government policies and local community polices, lack of time in work with a patient (over-burdening physicians, insufficient number of cardiologists), SCORE table not implemented through information technology, etc.  Individual approach to CVD prevention begins with a CVD risk assessment: the higher the risk, the prevention measures need to be more intense. Clinicians are important to make a quick CVD assessment. It is especially important in this assessment to|data_input/cureus/CCR-14-153.pdf|8|a3405e177a96487eb2d71627539054fa
It is especially important in this assessment to identify patients with an unrecognized CVD. It would be ideal for all adults to have an estimated risk of CVD. A risk assessment of CVD should be repeated every 5 years for persons without proven CVD. In that sense, cardiologists in outpatient practice have an important role in CVD prevention, and need to be consultants of family medi-cine practitioners and general internists.  Cardiologists should do medical evaluation of cardiovas-cular|data_input/cureus/CCR-14-153.pdf|8|42ead2f93d1f4894aaa8b479ddc3503f
should do medical evaluation of cardiovas-cular patients. In this evaluation, the cardiologist will evalu-ate the risk of CVD, estimate CVD capacity (non-invasive, invasive), echocardiographic and Doppler artery estimation. This cardiac treatment provides a detailed evaluation and assessment of the risk and disease risk. Although identifying CVD risk factors, basic treatment and counseling about healthy lifestyle habits should be in the domain of GPs and general internists, the cardiologist is|data_input/cureus/CCR-14-153.pdf|8|b12add2060cd4dc481753c7f3279e4ac
GPs and general internists, the cardiologist is a counselor in cases where doubts remain about the need for introducing therapy with preventative measures or there are various contraindica-tions and/or complications. The cardiologist is always in-volved in secondary and tertiary CVD prevention.  Successful management of measurable variable risk fac-tors for cardiovascular disease development will include: recognizing individual risk factors, monitoring them, and assisting in changes in|data_input/cureus/CCR-14-153.pdf|8|4256e862d6dd44c99fef14f83530e125
monitoring them, and assisting in changes in life-style habits that directly affect the defined risk factors of a patient. In addition, those risk fac-tors that can be expected to be the most successful in pre-venting cardiovascular disease development, if corrected, include: smoking habit, increased body mass, physical (in)activity, arterial hypertension, dyslipidemia and diabetes. In addition to all the above-mentioned risk factors, it is in-dispensable to include adequate psychosocial|data_input/cureus/CCR-14-153.pdf|8|4c20221a11fd400786ccd36bc5a9df20
in-dispensable to include adequate psychosocial support as fu-ture stress, misunderstanding and patient inadequacy greatly reduce the results of preventive actions.  The best will be the prevention of the CVD, which in-cludes a multidisciplinary team of experts and the entire community with the support of governmental and non-governmental organizations that will contribute to improving the lifestyle of individuals and the entire community through their activities and legal provisions.  All|data_input/cureus/CCR-14-153.pdf|8|5423dfa2143a4089a99d88eb17b200e9
their activities and legal provisions.  All health care professionals, including cardiologists, need the simplest and most practicable guidelines for CVD prevention in accordance with the national, cultural and so-cioeconomic aspects of their country of work. CONSENT FOR PUBLICATION  Not applicable. CONFLICT OF INTEREST  The authors declare no conflict of interest, financial or otherwise. ACKNOWLEDGEMENTS  Declared none. REFERENCES [1] U.S. Department of Health and Human Services Centers for|data_input/cureus/CCR-14-153.pdf|8|5ce8649b3abc4a87a1caa76c96cb2f72
of Health and Human Services Centers for Dis-ease Control and Prevention CDC; Million Hearts: strategies to re-duce the Prevalence of Leading Cardiovascular Disease Risk Fac-tors-United States, 2011. Morbidity and Mortality Weekly Report MMWR September 13, 2011, Vol. 60. [2] Kralj V, Brkić Biloš I. Morbidity and mortality from cardiovascular diseases. Cardiol Croat 2013; 8: 373-8. [3] Gaziano JM. Global Burden of Cardiovascular Disease. In: Braunnwald E, Zipes DP, Libby P (eds) Heart Disease: A|data_input/cureus/CCR-14-153.pdf|8|23b49d7bb70d4ca29d3c2897b70d113e
E, Zipes DP, Libby P (eds) Heart Disease: A Textbook of cardiovascular medicine. 6th ed. Philadelphia: W.B. Saunders Company, 2001, pp. 1-17. [4] Reiner Ž, Catapano AL, De Backer G, et al. ESC/EAS Džepne smjernice. ESC/EAS smjernice za liječenje dislipidemija, prilagođeno prema ESC smjernicama za liječenje dislipidemija. Eur Heart J 2011; 32: 1769-818.  [5] Anderson KM, Odell PM, Wilson PW, et al. Cardiovascular dis-ease risk profile. Am Heart J 1991; 121: 293-8. [6] Ryden L, Grant PJ, Anker|data_input/cureus/CCR-14-153.pdf|8|8d82832bf60f40008895bb9e0c52e240
J 1991; 121: 293-8. [6] Ryden L, Grant PJ, Anker SD, et al. ESC Pocket Guidelines. 2013 ESC Guidelines on diabetes, pre-diabetes and cardiovascular dis-eases developed in collaboration with the EASD. Adapted from the ESC Guidelines on diabetes, pre-diabets and cardiovascular dis-eases. Eur Heart J 2013; 34(39): 3035-87.  [7] Nascimento BR, Brant LCC, Moraes DN, Ribeiro ALP. Almanah 2014: Globalno zdravlje i kardiovaskularne bolesti. Cardiol Croat 2015; 10: 113-23. [8] Perk J, De Backer G,|data_input/cureus/CCR-14-153.pdf|8|0f31834a54a144e5866059ff680ef7ad
Croat 2015; 10: 113-23. [8] Perk J, De Backer G, Gohlke H, et al. European Assotiation for Cardiovascular Prevention & Rahabilitation (EACPR); ESC Com-mittee for Practice Guidelines (CPG). European Guidelines on car-diovascular disease prevention in clinical practice (version 2012).|data_input/cureus/CCR-14-153.pdf|8|ab366119c7ff41f68708250eaaafe4b6
162    Current Cardiology Reviews, 2018, Vol. 14, No. 3 Frančula-Zaninović and Nola The Fifth Joint Task Force on the European Society Cardiology and Other Societies on Cardiovascular Disease Prevention in Clinical Practice (constituted by representatives of nine societies and by in-vited experts). Eur Heart J 2012; 33: 1635-701. [9] Perk J, Rosengren A, Dallongeville J. Prevention of Cardiovascular Disease: Risk factor Detection and Modification. In:  Camm AJ, Luscher TF, Serruys PW (eds) The|data_input/cureus/CCR-14-153.pdf|9|f2768417cfc149febc729fadfa2b3144
In:  Camm AJ, Luscher TF, Serruys PW (eds) The ESC Textbook of Cardiovascu-lar Medicine. 1st ed. Oxford: Blackwell, 2006, pp. 243-67. [10] Pearson TA. Public policy approaches to the prevention of heart disease and stroke. Online Referencing, http://circ.ahajournals.or/ content/124/23/2560 (accessed 12 September 2016).  [11] Kotseva K. Global preventive polices. Strategies at European and worldwide level. Onlilne Refrencing, http://www.revespcardiol.|data_input/cureus/CCR-14-153.pdf|9|7f45efdab2da478583eaac25b4831375
Onlilne Refrencing, http://www.revespcardiol. org/eu/global-preventive-policies-strategies-at/articulo/13125894 (accessed 12 September 2016). [12] Piepoli MF, Hoes AW, Agewall S, et al. 2016 European Guidelines on cardiovascular disease prevention in clinical practice. The Sixth Joint Task Force of the European Society of Cardiology and Other Societies on Cardiovascular Disease Prevention in Clinical Practice (constituted by representatives of 10 societies and by invited ex-perts).  [13] Online|data_input/cureus/CCR-14-153.pdf|9|4d2eff17c0464b13b6a58d792f3b63fd
societies and by invited ex-perts).  [13] Online Referencing, http://eurheartj.oxfordjournals.org/May 31, 2016. (accessed 31 May 2016).  [14] Catapano AL, Graham I, DeBacker G, et al. 2016 ESC/EAS Guide-lines for the Management of Dyslipidaemias. The Task Force for the Management of Dyslipidaemias of the European Society of Cardiology (ESC) and European Atherosclerosis Society (EAS). Developed with the special contribution of the European Assoccia-tion for Cardiovascular|data_input/cureus/CCR-14-153.pdf|9|f052ed06b4e74308980492f1e60b6633
of the European Assoccia-tion for Cardiovascular Prevention&Rehabilitation (EACPR). On-line referencing, http://eurheartj.oxfordjournals.org/September 16,2016. (Accessed 16 September 2016).  [15] Banegas JR, Lopez-Garcia E, Dallongeville J, et al. Achivement of treatment goals for primary prevention of cardiovascular disease in clinical practice across Europe: The EURIKA study. Eur Heart J 2011; 32: 2143-52. [16] Blood Pressure Lowering Treatment Trialists'Collaboration, Sund-strom J, Arima H,|data_input/cureus/CCR-14-153.pdf|9|3483a6f0d7fd4641860b13decfae103c
Trialists'Collaboration, Sund-strom J, Arima H, Woodward M, et al. Blood pressure-lowering treatment based on cardiovascular risk: A meta-analysis of individ-ual patient data. Lancet 2014; 384: 591-8. [17] Thomopoulos C, Parati G, Zanchetti A. Effects of blood pressure lowering on outcome incidence in hypertension: 3. Effects in pa-tients at different levels of cardiovascular risk-overwiev and meta-analyses of randomized trials. J Hypertens 2014; 32: 2305-14. [18] Thomopoulos C, Parati G,|data_input/cureus/CCR-14-153.pdf|9|ab99b56015cf454e9f4ac71bea523725
2014; 32: 2305-14. [18] Thomopoulos C, Parati G, Zanchetti A. Effects of blood pressure lowering on outcome incidence in hypertension: 2. Effects at dif-ferent baseline and achived blood pressure levels-overwiev and meta-analyses of randomized trials. J Hypertens 2014; 32: 2296-304. [19] Poulter N. Global risk of cardiovascular disease. Br J Sports Med Heart 2003; 89: ii2-ii5. [20] Conroy RM, Pyorala K, Fitzerald AP, et al. Estimation of ten-year risk of fatal cardiovascular disease in Europe:|data_input/cureus/CCR-14-153.pdf|9|f27d55d6be3943fc9e2a09045a166840
risk of fatal cardiovascular disease in Europe: The SCORE project. Eur Heart J 2003; 24: 97-1003. [21] Cooney MT, Dudina AL, Graham IM. Value and limitations of existing scores for the assessment of cardiovascular risk. J Am Coll Cardiol 2009; 54(14): 1209-27. [22] Neaton JD, Wenthworth D. Serum cholesterol, blood pressure, cigarette smoking and death from coronary heart disease: Overall findings and diferences by age for 316 099 white men. Multiple Risk Factor Intervention Trial (MRFIT)|data_input/cureus/CCR-14-153.pdf|9|35c9610aa44a45678418ea8b2a743c25
Multiple Risk Factor Intervention Trial (MRFIT) Research Gorup. Arch In-tern Med 1992; 152: 56-64. [23] Asia Pacific Cohort Study Collaboration (APCSC). Joint effects of systolic blood pressure and serum cholesterol on cardiovascular disease in the Asia Pacific region. Circulation 2005; 112: 3384-90. [24] Hunter DJ, Reddy KS. Noncommunicable diseases. N Engl J Med 2013; 369: 1336-43.  [25] Volpe M, Calivieri C, Alonzo A. Modern cardiovascular risk man-agement in clinical practice. Hipertensión|data_input/cureus/CCR-14-153.pdf|9|dcab2942921f4ae18ae1b0ce92221969
